NS,ND,NF,Entropy,LA,LD,LT,Fix,NDEV,AGE,NUC,EXP,REXP,SEXP,line,cbo,cboModified,fanin,fanout,wmc,rfc,loc,returnsQty,variablesQty,parametersQty,methodsInvokedQty,methodsInvokedLocalQty,methodsInvokedIndirectLocalQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty,hasJavaDoc,bug,commit_date
1,3,6,2.093603482513679,12,9,37,0,3,2.2,3,186,163.415365304845,186,477,11,1,0,1,4,26,40,0,5,3,26,0,0,0,1,0,1,1,7,14,1,1,0,0,0,39,9,0,False,1,2013-01-14 18:37:00+01:00
1,3,6,2.093603482513679,3,0,5,0,3,2.2,3,186,163.415365304845,186,337,0,0,0,0,4,4,8,0,0,0,4,0,0,0,2,0,0,0,1,2,0,1,0,0,0,10,1,0,False,1,2013-01-14 18:37:00+01:00
1,3,6,2.093603482513679,0,0,3,0,3,2.2,3,186,163.415365304845,186,143,2,0,0,0,1,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,False,0,2013-01-14 18:37:00+01:00
1,3,6,2.093603482513679,26,6,19,0,3,2.2,3,186,163.415365304845,186,363,5,1,1,0,7,16,39,1,2,3,16,0,0,0,4,0,0,1,7,5,1,2,0,0,0,27,10,0,False,1,2013-01-14 18:37:00+01:00
2,19,31,4.057635802241527,0,0,6,0,3,12.444444444444445,10,258,214.8617021368538,258,815,3,0,0,0,1,7,6,0,2,2,7,0,0,0,0,0,0,0,0,2,0,0,0,0,0,9,1,0,False,0,2013-03-05 12:40:24+01:00
2,19,31,4.057635802241527,0,0,2,0,3,12.444444444444445,10,258,214.8617021368538,258,837,1,0,0,0,1,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,False,0,2013-03-05 12:40:24+01:00
2,19,31,4.057635802241527,14,8,20,0,3,12.444444444444445,10,258,214.8617021368538,258,153,2,3,3,0,4,8,26,2,6,2,8,0,0,0,2,1,0,2,1,10,1,1,0,0,0,35,8,0,False,0,2013-03-05 12:40:24+01:00
2,19,31,4.057635802241527,4,4,15,0,3,12.444444444444445,10,258,214.8617021368538,258,531,2,4,2,2,3,6,15,2,2,3,6,2,1,0,1,1,0,0,1,3,0,1,0,0,0,21,9,0,False,0,2013-03-05 12:40:24+01:00
2,19,31,4.057635802241527,7,8,17,0,3,12.444444444444445,10,258,214.8617021368538,258,621,1,1,1,0,3,8,16,1,7,2,8,0,0,0,0,0,0,1,2,7,0,1,0,0,0,32,9,0,False,0,2013-03-05 12:40:24+01:00
2,19,31,4.057635802241527,10,13,26,0,3,12.444444444444445,10,258,214.8617021368538,258,675,1,1,1,0,5,10,23,3,7,2,10,0,0,0,0,1,0,0,2,7,0,2,0,0,0,34,9,0,False,0,2013-03-05 12:40:24+01:00
2,19,31,4.057635802241527,8,7,28,0,3,12.444444444444445,10,258,214.8617021368538,258,779,4,0,0,0,4,13,29,0,4,1,13,0,0,0,1,0,0,3,0,5,0,2,2,0,0,22,9,0,False,1,2013-03-05 12:40:24+01:00
2,19,31,4.057635802241527,2,1,11,0,3,12.444444444444445,10,258,214.8617021368538,258,577,1,1,1,0,1,8,12,1,6,2,8,0,0,0,0,0,0,0,0,6,0,0,0,0,0,35,9,0,False,0,2013-03-05 12:40:24+01:00
2,19,31,4.057635802241527,17,17,38,0,3,12.444444444444445,10,258,214.8617021368538,258,405,3,4,1,3,8,14,38,2,7,3,14,3,2,1,3,0,1,9,5,11,6,4,0,0,0,33,9,0,False,0,2013-03-05 12:40:24+01:00
2,19,31,4.057635802241527,2,2,4,0,3,12.444444444444445,10,258,214.8617021368538,258,519,2,0,0,0,1,2,4,1,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,9,0,False,0,2013-03-05 12:40:24+01:00
2,19,31,4.057635802241527,19,20,42,0,3,12.444444444444445,10,258,214.8617021368538,258,257,3,5,1,4,9,16,41,2,8,4,16,4,2,1,3,0,2,9,6,13,6,4,0,0,0,35,9,0,False,0,2013-03-05 12:40:24+01:00
2,19,31,4.057635802241527,19,20,4,0,3,12.444444444444445,10,258,214.8617021368538,258,237,2,1,0,1,1,1,3,1,0,3,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,5,9,0,False,0,2013-03-05 12:40:24+01:00
2,19,31,4.057635802241527,17,17,3,0,3,12.444444444444445,10,258,214.8617021368538,258,387,2,1,0,1,1,1,3,1,0,2,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,5,9,0,False,0,2013-03-05 12:40:24+01:00
2,19,31,4.057635802241527,7,7,9,0,3,12.444444444444445,10,258,214.8617021368538,258,749,1,1,1,0,3,4,9,0,4,2,4,0,0,1,0,0,1,0,3,5,3,1,0,0,0,13,9,0,False,0,2013-03-05 12:40:24+01:00
1,7,19,3.046092228023601,30,3,3,0,3,16.894736842105264,10,37,37.98111061028482,49,357,2,1,1,0,9,11,30,0,4,1,11,0,0,2,1,0,0,1,4,11,1,3,0,0,0,32,2,0,False,0,2012-10-24 00:46:57+02:00
1,7,19,3.046092228023601,2,2,5,0,3,16.894736842105264,10,37,37.98111061028482,49,153,2,0,0,0,1,0,5,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,6,1,0,False,0,2012-10-24 00:46:57+02:00
1,7,19,3.046092228023601,2,2,5,0,3,16.894736842105264,10,37,37.98111061028482,49,167,2,0,0,0,1,0,5,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,6,1,0,False,0,2012-10-24 00:46:57+02:00
1,7,19,3.046092228023601,8,6,26,0,3,16.894736842105264,10,37,37.98111061028482,49,183,4,4,0,4,6,16,28,1,4,0,16,4,1,0,1,2,0,1,1,8,0,3,0,0,0,24,1,0,False,0,2012-10-24 00:46:57+02:00
1,7,19,3.046092228023601,0,0,3,0,3,16.894736842105264,10,37,37.98111061028482,49,509,1,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,False,0,2012-10-24 00:46:57+02:00
1,7,19,3.046092228023601,0,0,3,0,3,16.894736842105264,10,37,37.98111061028482,49,489,1,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,False,0,2012-10-24 00:46:57+02:00
1,7,19,3.046092228023601,10,11,15,0,3,16.894736842105264,10,37,37.98111061028482,49,309,2,1,1,0,3,10,14,0,2,1,10,0,0,0,1,0,0,1,0,4,1,1,0,0,0,21,2,0,False,0,2012-10-24 00:46:57+02:00
1,7,19,3.046092228023601,0,0,3,0,3,16.894736842105264,10,37,37.98111061028482,49,499,1,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,False,0,2012-10-24 00:46:57+02:00
1,7,19,3.046092228023601,0,0,7,0,3,16.894736842105264,10,37,37.98111061028482,49,287,3,1,1,0,3,5,7,1,1,1,5,0,0,0,1,0,0,3,0,2,1,1,0,0,0,19,2,0,False,0,2012-10-24 00:46:57+02:00
1,7,19,3.046092228023601,0,0,14,0,3,16.894736842105264,10,37,37.98111061028482,49,443,1,1,1,0,4,1,14,1,2,1,1,0,0,1,1,1,0,2,0,3,0,2,0,0,0,19,2,0,False,0,2012-10-24 00:46:57+02:00
1,2,2,0.9182958340544896,0,0,3,0,3,0.0,2,410,303.3669979128643,381,211,2,2,0,2,1,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,False,0,2013-07-02 14:49:05+02:00
1,2,2,0.9182958340544896,0,0,2,0,3,0.0,2,410,303.3669979128643,381,153,2,0,0,0,1,0,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,False,0,2013-07-02 14:49:05+02:00
1,2,2,0.9182958340544896,0,0,21,0,3,0.0,2,410,303.3669979128643,381,301,5,0,0,0,4,5,21,1,3,2,5,0,0,0,1,0,0,0,1,6,0,1,0,0,0,31,1,0,False,0,2013-07-02 14:49:05+02:00
1,2,2,0.9182958340544896,0,0,14,0,3,0.0,2,410,303.3669979128643,381,235,2,1,1,0,3,10,14,0,3,0,10,0,0,1,0,0,0,1,2,4,1,1,0,0,0,10,4,0,False,0,2013-07-02 14:49:05+02:00
1,2,2,0.9182958340544896,0,0,17,0,3,0.0,2,410,303.3669979128643,381,177,3,0,0,0,1,3,17,0,0,2,3,0,0,0,0,0,0,0,0,2,0,0,2,0,0,12,4,0,False,1,2013-07-02 14:49:05+02:00
1,2,2,0.9182958340544896,0,0,23,0,3,0.0,2,410,303.3669979128643,381,359,2,0,0,0,7,7,23,0,1,2,7,0,0,1,3,0,0,0,2,2,0,3,0,0,0,8,1,0,False,0,2013-07-02 14:49:05+02:00
1,2,2,0.9182958340544896,0,0,3,0,3,0.0,2,410,303.3669979128643,381,161,2,0,0,0,1,0,3,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,False,0,2013-07-02 14:49:05+02:00
1,2,2,0.9182958340544896,1,1,5,0,3,0.0,2,410,303.3669979128643,381,101,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,8,1,0,False,0,2013-07-02 14:49:05+02:00
1,2,2,0.9182958340544896,1,1,8,0,3,0.0,2,410,303.3669979128643,381,123,2,0,0,0,1,7,8,0,0,1,7,0,0,0,0,0,0,0,1,1,0,0,0,0,0,18,1,0,False,0,2013-07-02 14:49:05+02:00
1,2,2,0.9182958340544896,0,0,3,0,3,0.0,2,410,303.3669979128643,381,225,0,1,1,0,1,3,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,False,0,2013-07-02 14:49:05+02:00
1,2,2,0.9182958340544896,0,0,3,0,3,0.0,2,410,303.3669979128643,381,191,2,2,0,2,1,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,False,0,2013-07-02 14:49:05+02:00
1,3,4,0.8795064608120066,1,1,5,0,3,0.0,4,130,124.96375952014284,142,99,4,0,0,0,1,4,5,1,0,3,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,15,1,0,False,0,2012-11-28 00:15:10+01:00
1,3,4,0.8795064608120066,0,0,4,0,3,0.0,4,130,124.96375952014284,142,137,0,0,0,0,1,3,4,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,False,0,2012-11-28 00:15:10+01:00
1,3,4,0.8795064608120066,0,0,2,0,3,0.0,4,130,124.96375952014284,142,75,0,1,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,False,0,2012-11-28 00:15:10+01:00
1,3,4,0.8795064608120066,0,0,7,0,3,0.0,4,130,124.96375952014284,142,115,0,0,0,0,2,7,7,0,0,0,7,0,0,0,0,0,0,1,0,0,1,1,0,0,0,5,1,0,False,0,2012-11-28 00:15:10+01:00
1,3,4,0.8795064608120066,0,0,5,0,3,0.0,4,130,124.96375952014284,142,83,2,1,0,1,1,2,5,1,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11,9,0,False,0,2012-11-28 00:15:10+01:00
1,1,1,0.0,0,0,8,0,3,4.0,1,430,319.5286666709273,398,1517,5,1,0,1,1,5,8,0,2,2,5,0,0,0,0,0,0,0,0,2,0,0,0,0,0,14,1,0,False,0,2013-07-08 11:02:12+02:00
1,1,1,0.0,0,0,3,0,3,4.0,1,430,319.5286666709273,398,1195,2,4,0,4,1,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,False,0,2013-07-08 11:02:12+02:00
1,1,1,0.0,0,0,3,0,3,4.0,1,430,319.5286666709273,398,1449,2,4,0,4,1,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,False,0,2013-07-08 11:02:12+02:00
1,1,1,0.0,0,0,3,0,3,4.0,1,430,319.5286666709273,398,1101,2,4,0,4,1,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,False,0,2013-07-08 11:02:12+02:00
1,1,1,0.0,0,0,3,0,3,4.0,1,430,319.5286666709273,398,1431,2,4,0,4,1,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,False,0,2013-07-08 11:02:12+02:00
1,1,1,0.0,0,0,3,0,3,4.0,1,430,319.5286666709273,398,1077,2,4,0,4,1,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,False,0,2013-07-08 11:02:12+02:00
1,1,1,0.0,0,0,3,0,3,4.0,1,430,319.5286666709273,398,1393,2,4,0,4,1,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,False,0,2013-07-08 11:02:12+02:00
1,1,1,0.0,0,0,134,0,3,4.0,1,430,319.5286666709273,398,2451,12,2,0,2,44,41,134,13,21,2,41,0,0,0,22,0,15,0,1,27,0,5,0,0,0,59,1,0,False,0,2013-07-08 11:02:12+02:00
1,1,1,0.0,0,0,3,0,3,4.0,1,430,319.5286666709273,398,1029,2,4,0,4,1,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,False,0,2013-07-08 11:02:12+02:00
1,1,1,0.0,0,0,3,0,3,4.0,1,430,319.5286666709273,398,977,1,4,0,4,1,5,3,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,False,0,2013-07-08 11:02:12+02:00
1,1,1,0.0,0,0,4,0,3,4.0,1,430,319.5286666709273,398,1815,0,0,0,0,1,5,4,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,False,0,2013-07-08 11:02:12+02:00
1,1,1,0.0,0,0,3,0,3,4.0,1,430,319.5286666709273,398,1829,0,0,0,0,1,2,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,False,0,2013-07-08 11:02:12+02:00
1,1,1,0.0,0,0,3,0,3,4.0,1,430,319.5286666709273,398,941,2,4,0,4,1,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,False,0,2013-07-08 11:02:12+02:00
1,1,1,0.0,0,0,3,0,3,4.0,1,430,319.5286666709273,398,1673,1,0,0,0,1,4,3,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,False,0,2013-07-08 11:02:12+02:00
1,1,1,0.0,0,0,29,0,3,4.0,1,430,319.5286666709273,398,1141,4,1,1,0,5,10,29,1,1,4,10,0,0,0,1,0,1,0,0,2,0,3,1,0,0,29,2,0,True,1,2013-07-08 11:02:12+02:00
1,1,1,0.0,47,0,54,0,3,4.0,1,430,319.5286666709273,398,827,12,4,2,2,17,27,101,0,8,2,27,2,2,0,8,0,3,0,3,19,0,2,5,0,0,54,2,0,False,1,2013-07-08 11:02:12+02:00
1,1,1,0.0,0,0,3,0,3,4.0,1,430,319.5286666709273,398,1879,2,1,0,1,1,3,3,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,False,0,2013-07-08 11:02:12+02:00
1,1,1,0.0,0,0,2,0,3,4.0,1,430,319.5286666709273,398,2113,2,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,False,0,2013-07-08 11:02:12+02:00
1,1,1,0.0,0,0,3,0,3,4.0,1,430,319.5286666709273,398,1763,0,0,0,0,1,2,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,False,0,2013-07-08 11:02:12+02:00
1,1,1,0.0,0,0,22,0,3,4.0,1,430,319.5286666709273,398,2241,2,5,0,5,7,7,22,0,0,1,7,5,5,0,0,0,0,0,5,5,0,1,0,0,0,14,1,0,False,0,2013-07-08 11:02:12+02:00
1,1,1,0.0,0,0,3,0,3,4.0,1,430,319.5286666709273,398,2409,2,2,1,1,1,1,3,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,False,0,2013-07-08 11:02:12+02:00
1,1,1,0.0,0,0,11,0,3,4.0,1,430,319.5286666709273,398,785,3,2,1,1,3,5,11,0,0,0,5,1,4,0,0,0,0,0,0,0,0,1,0,0,0,10,2,0,False,0,2013-07-08 11:02:12+02:00
1,1,1,0.0,0,0,21,0,3,4.0,1,430,319.5286666709273,398,1801,4,1,1,0,4,12,21,0,1,1,12,0,0,0,2,0,0,0,0,1,0,1,1,0,0,21,1,0,False,0,2013-07-08 11:02:12+02:00
1,1,1,0.0,0,0,12,0,3,4.0,1,430,319.5286666709273,398,2079,5,0,0,0,4,9,12,0,0,2,9,0,0,0,1,0,2,0,0,2,0,1,0,0,0,27,1,0,False,0,2013-07-08 11:02:12+02:00
1,1,1,0.0,0,0,5,0,3,4.0,1,430,319.5286666709273,398,313,3,1,0,1,1,2,5,1,1,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10,9,0,False,0,2013-07-08 11:02:12+02:00
1,1,1,0.0,0,0,5,0,3,4.0,1,430,319.5286666709273,398,2061,4,0,0,0,1,4,5,1,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1,0,False,0,2013-07-08 11:02:12+02:00
1,1,1,0.0,0,0,3,0,3,4.0,1,430,319.5286666709273,398,2429,1,1,1,0,1,3,3,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,False,0,2013-07-08 11:02:12+02:00
1,1,1,0.0,0,0,6,0,3,4.0,1,430,319.5286666709273,398,2355,2,1,1,0,1,4,6,0,2,1,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,12,1,0,False,1,2013-07-08 11:02:12+02:00
1,1,1,0.0,0,0,3,0,3,4.0,1,430,319.5286666709273,398,1889,1,1,0,1,1,3,3,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,False,0,2013-07-08 11:02:12+02:00
1,1,1,0.0,0,0,7,0,3,4.0,1,430,319.5286666709273,398,327,2,1,0,1,1,2,7,1,2,1,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,9,9,0,False,0,2013-07-08 11:02:12+02:00
1,1,1,0.0,0,0,5,0,3,4.0,1,430,319.5286666709273,398,1749,4,2,2,0,1,4,5,0,1,1,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,14,1,0,False,0,2013-07-08 11:02:12+02:00
1,1,1,0.0,0,0,44,0,3,4.0,1,430,319.5286666709273,398,1907,8,1,1,0,11,14,44,2,1,5,14,0,0,0,1,0,3,0,1,7,7,2,0,0,0,17,9,0,False,1,2013-07-08 11:02:12+02:00
1,1,1,0.0,0,0,3,0,3,4.0,1,430,319.5286666709273,398,1773,0,0,0,0,1,2,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,False,0,2013-07-08 11:02:12+02:00
1,1,1,0.0,0,0,3,0,3,4.0,1,430,319.5286666709273,398,2305,2,2,1,1,1,1,3,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,False,1,2013-07-08 11:02:12+02:00
1,1,1,0.0,0,0,5,0,3,4.0,1,430,319.5286666709273,398,2331,2,2,2,0,1,4,5,0,1,3,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12,1,0,False,0,2013-07-08 11:02:12+02:00
1,1,1,0.0,0,0,4,0,3,4.0,1,430,319.5286666709273,398,353,1,0,0,0,1,3,4,0,0,1,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10,1,0,False,0,2013-07-08 11:02:12+02:00
1,1,1,0.0,47,0,38,0,3,4.0,1,430,319.5286666709273,398,1225,8,1,0,1,14,24,85,1,8,1,24,1,1,0,8,0,4,0,4,17,1,3,4,0,0,44,2,0,False,1,2013-07-08 11:02:12+02:00
1,1,1,0.0,7,94,166,0,3,4.0,1,430,319.5286666709273,398,511,6,1,0,1,19,39,79,0,12,3,39,1,1,0,9,0,2,0,0,18,0,4,2,0,0,49,1,0,False,1,2013-07-08 11:02:12+02:00
1,1,1,0.0,0,0,3,0,3,4.0,1,430,319.5286666709273,398,1869,1,1,0,1,1,3,3,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,False,0,2013-07-08 11:02:12+02:00
1,1,1,0.0,0,0,6,0,3,4.0,1,430,319.5286666709273,398,2223,1,2,2,0,1,4,6,1,1,3,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,2,0,False,0,2013-07-08 11:02:12+02:00
1,1,1,0.0,0,0,3,0,3,4.0,1,430,319.5286666709273,398,2385,2,2,1,1,1,1,3,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,False,0,2013-07-08 11:02:12+02:00
1,1,1,0.0,0,0,5,0,3,4.0,1,430,319.5286666709273,398,495,1,0,0,0,1,4,5,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,1,0,False,0,2013-07-08 11:02:12+02:00
1,1,1,0.0,0,0,5,0,3,4.0,1,430,319.5286666709273,398,2315,1,1,1,0,1,4,5,0,0,3,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11,1,0,False,1,2013-07-08 11:02:12+02:00
1,1,1,0.0,0,0,6,0,3,4.0,1,430,319.5286666709273,398,475,0,0,0,0,2,4,6,0,0,0,4,0,0,0,1,0,0,0,0,0,0,1,0,0,0,6,1,0,False,0,2013-07-08 11:02:12+02:00
1,1,1,0.0,0,0,6,0,3,4.0,1,430,319.5286666709273,398,2131,1,0,0,0,2,2,6,0,0,1,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,9,1,0,False,0,2013-07-08 11:02:12+02:00
1,1,1,0.0,0,0,5,0,3,4.0,1,430,319.5286666709273,398,2395,2,2,2,0,1,4,5,0,1,3,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12,1,0,False,0,2013-07-08 11:02:12+02:00
1,1,1,0.0,0,0,28,0,3,4.0,1,430,319.5286666709273,398,1633,8,2,1,1,3,17,28,0,6,0,17,1,1,0,0,0,0,0,0,6,0,2,1,0,0,28,1,0,False,1,2013-07-08 11:02:12+02:00
1,1,1,0.0,0,0,62,0,3,4.0,1,430,319.5286666709273,398,1471,7,1,1,0,3,12,62,1,4,0,12,0,0,0,0,0,0,0,0,4,0,1,2,0,0,42,1,0,False,1,2013-07-08 11:02:12+02:00
1,1,1,0.0,0,0,2,0,3,4.0,1,430,319.5286666709273,398,305,0,2,2,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,False,0,2013-07-08 11:02:12+02:00
1,1,1,0.0,0,0,3,0,3,4.0,1,430,319.5286666709273,398,2345,2,2,1,1,1,1,3,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,False,0,2013-07-08 11:02:12+02:00
1,1,1,0.0,0,0,3,0,3,4.0,1,430,319.5286666709273,398,2043,1,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,False,0,2013-07-08 11:02:12+02:00
1,1,1,0.0,0,0,3,0,3,4.0,1,430,319.5286666709273,398,1739,0,0,0,0,1,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,False,0,2013-07-08 11:02:12+02:00
1,1,1,0.0,0,0,6,0,3,4.0,1,430,319.5286666709273,398,1783,3,1,1,0,1,7,6,0,1,1,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11,1,0,False,0,2013-07-08 11:02:12+02:00
1,1,1,0.0,0,0,3,0,3,4.0,1,430,319.5286666709273,398,2033,2,1,0,1,1,2,3,0,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,False,1,2013-07-08 11:02:12+02:00
1,1,1,0.0,0,0,3,0,3,4.0,1,430,319.5286666709273,398,2419,0,1,1,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,1,0,False,0,2013-07-08 11:02:12+02:00
1,1,1,0.0,0,0,5,0,3,4.0,1,430,319.5286666709273,398,2371,2,2,2,0,1,4,5,0,1,3,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12,1,0,False,0,2013-07-08 11:02:12+02:00
1,1,1,0.0,0,0,23,0,3,4.0,1,430,319.5286666709273,398,367,7,1,0,1,6,12,23,2,1,3,12,1,3,0,5,0,0,0,0,6,0,1,0,0,0,44,1,0,False,1,2013-07-08 11:02:12+02:00
1,1,1,0.0,0,0,23,0,3,4.0,1,430,319.5286666709273,398,2169,2,2,1,1,8,7,23,2,1,0,7,1,1,0,3,0,2,0,2,1,1,2,0,0,0,12,2,0,False,1,2013-07-08 11:02:12+02:00
1,1,1,0.0,0,0,5,0,3,4.0,1,430,319.5286666709273,398,1723,1,0,0,0,2,2,5,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,1,0,False,0,2013-07-08 11:02:12+02:00
1,1,1,0.0,0,0,18,0,3,4.0,1,430,319.5286666709273,398,431,3,1,0,1,2,9,18,0,1,0,9,0,0,0,0,0,1,0,0,2,0,1,0,0,0,24,1,0,False,1,2013-07-08 11:02:12+02:00
1,1,1,0.0,47,0,4,0,3,4.0,1,430,319.5286666709273,398,815,3,2,1,1,1,3,4,0,1,1,3,1,3,0,0,0,0,0,0,1,0,0,0,0,0,8,2,0,False,1,2013-07-08 11:02:12+02:00
1,1,1,0.0,0,0,4,0,3,4.0,1,430,319.5286666709273,398,683,1,1,0,1,1,5,4,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,False,0,2013-07-08 11:02:12+02:00
1,1,1,0.0,0,0,28,0,3,4.0,1,430,319.5286666709273,398,1541,2,1,0,1,5,14,28,0,6,2,14,0,0,0,2,0,1,4,4,7,0,4,0,0,0,29,1,0,False,0,2013-07-08 11:02:12+02:00
1,1,1,0.0,0,0,4,0,3,4.0,1,430,319.5286666709273,398,667,2,1,0,1,1,2,4,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,False,0,2013-07-08 11:02:12+02:00
1,1,1,0.0,0,0,3,0,3,4.0,1,430,319.5286666709273,398,1373,2,4,0,4,1,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,False,0,2013-07-08 11:02:12+02:00
1,2,2,0.863120568566631,0,0,3,1,3,1.0,2,35,33.70946400157455,86,831,1,0,0,0,1,1,3,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,False,0,2012-11-02 13:42:27+00:00
1,2,2,0.863120568566631,0,0,7,1,3,1.0,2,35,33.70946400157455,86,807,3,0,0,0,1,7,7,0,1,2,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,15,1,0,False,0,2012-11-02 13:42:27+00:00
1,2,2,0.863120568566631,0,0,29,1,3,1.0,2,35,33.70946400157455,86,641,3,0,0,0,5,15,29,0,7,2,15,0,0,0,2,0,1,5,4,8,0,4,0,0,0,29,1,0,False,0,2012-11-02 13:42:27+00:00
1,2,2,0.863120568566631,0,0,6,1,3,1.0,2,35,33.70946400157455,86,973,3,1,0,1,1,8,6,0,0,1,8,0,0,0,0,0,1,1,0,0,1,0,0,0,0,10,1,0,False,0,2012-11-02 13:42:27+00:00
1,2,2,0.863120568566631,0,0,3,1,3,1.0,2,35,33.70946400157455,86,995,0,0,0,0,1,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,False,1,2012-11-02 13:42:27+00:00
